Gene	logFC	logCPM	LR	PValue	FDR
KLRC4	0.0666234150936801	4.120453356246	0.345189729564609	0.556848820325177	0.820670711144629
SLCO1B3	0.0669694165722086	4.12138054580135	0.345060452176817	0.556922695990991	0.820670711144629
LINC02210-CRHR1	0.0663064869120582	4.12030146013352	0.344992102972725	0.556961761720404	0.820670711144629
NAA80	0.135833833139444	4.23852817374934	0.344954975796981	0.55698298434223	0.820670711144629
DNAJB4	-0.050812010984503	5.49189187744671	0.344754930180557	0.55709736078233	0.820685880838053
OIT3	0.0663010150531492	4.12118046490383	0.344636580808235	0.557165048259378	0.820685880838053
TSPYL6	0.0658636178887217	4.12060021523301	0.344515138093335	0.557234521157182	0.820685880838053
PLA2G2D	-0.0802752270802192	4.66720098030672	0.344505501176513	0.557240034786858	0.820685880838053
KCTD15	-0.0737081623053486	5.05412236979528	0.344463832076599	0.557263876383858	0.820685880838053
PLCL1	0.0659022158631997	4.12085137526767	0.344450875600074	0.557271290020284	0.820685880838053
ADCY10	0.065807470125809	4.12099294455827	0.344322429832737	0.557344796241741	0.820725892171078
EPM2A	0.0601400722374431	5.26263923458283	0.343891320020759	0.557591644158868	0.820864814736189
WISP2	0.0694678225543128	4.9195591950799	0.34383001194891	0.557626765256405	0.820864814736189
FAM69A	-0.0546381999027945	5.29599090535682	0.343766278141914	0.55766328042785	0.820864814736189
MAK	0.0532374627204554	5.51911937593694	0.343764099706846	0.557664528604561	0.820864814736189
MORN4	-0.0518928245416536	5.53545647155976	0.343590768121771	0.557763859342909	0.820864814736189
IL2RA	0.099922675185713	4.48227813830001	0.343573454915258	0.557773782831974	0.820864814736189
RPA4	0.0645709567715447	4.12064430590462	0.343472511584807	0.557831647668349	0.820864814736189
MPP2	-0.127308388500494	4.26015732356591	0.343429857094748	0.557856102396204	0.820864814736189
PLEKHS1	-0.109279243882922	4.39564610099773	0.343405499437722	0.557870068075078	0.820864814736189
SMIM6	-0.11496960612571	4.1518079048807	0.343348785550347	0.557902588064264	0.820864814736189
C11orf68	0.0638068860194442	5.1836747149052	0.342947382196087	0.558132857680894	0.821122055823348
WASHC2A	-0.0469263081865105	6.10165626443	0.342636687960123	0.558311215260602	0.821122055823348
LRP1	0.0440253763443298	5.80419469713041	0.34256508278196	0.558352336426419	0.821122055823348
MZF1	-0.062500890822635	5.20580687538428	0.342509652145964	0.558384172896289	0.821122055823348
LCOR	-0.0320826179547459	6.56770024005011	0.342456305814324	0.558414815516365	0.821122055823348
ZBTB44	0.0511669786074081	5.42995667674661	0.342312012448133	0.558497715000273	0.821122055823348
PRG4	0.0772666835560592	4.78834312014812	0.342275067943888	0.558518944143141	0.821122055823348
ZBTB3	-0.0498554742508379	5.44126409155561	0.342271584241416	0.558520946036258	0.821122055823348
GGA2	-0.0471562919764974	5.56769474085484	0.342043409599796	0.558652095302175	0.821122055823348
NWD1	0.0503186735357552	5.52574812830395	0.341877189081799	0.55874767180191	0.821122055823348
LDLRAD4	-0.110138665113736	4.1481130786678	0.341810166445526	0.558786218518016	0.821122055823348
ABCC6	0.0726577940621919	4.84646080678655	0.341668076645476	0.558867955371489	0.821122055823348
AP4S1	0.0335860403533122	6.37320375824289	0.341646550967766	0.558880339960401	0.821122055823348
MYLK4	0.108635538343049	4.39268374122984	0.341539323816392	0.558942039856226	0.821122055823348
RBM45	0.0877254093410742	4.6479387806499	0.341496144634448	0.558966889388128	0.821122055823348
DONSON	-0.0982683367414325	4.4406746491471	0.341462045182539	0.55898651504314	0.821122055823348
FAM207A	-0.0836221733541807	4.68133970507075	0.341452692430948	0.558991898170999	0.821122055823348
C19orf44	0.0651926141989738	5.00833510931597	0.341407947426092	0.55901765325266	0.821122055823348
COL19A1	0.0331566359592762	6.75846671528224	0.341352943685024	0.559049316332272	0.821122055823348
PTN	-0.0357981220590851	9.4831963223239	0.341146699284423	0.559168072059918	0.821122055823348
MAP1S	0.0632840359422095	5.13849235395168	0.341115989714126	0.559185758778363	0.821122055823348
RIMKLA	-0.0781380085167385	4.77404607870707	0.341087196704791	0.55920234265201	0.821122055823348
SCMH1	-0.0816240648234686	4.71702792130777	0.34101726208462	0.559242626717191	0.821122055823348
OR8B8	0.111978918200506	4.41640195476661	0.341010297655032	0.55924663870359	0.821122055823348
WIPF1	-0.083403434614253	4.67777398194436	0.340994765249491	0.559255586626353	0.821122055823348
APOL4	0.0743958580861893	5.3726160952107	0.340947575630025	0.559282773343093	0.821122055823348
HLA-DPA1	0.127583728980327	4.57913723195854	0.340682959223329	0.559435269966691	0.821186313538325
TIMM10	-0.0433370027640499	6.68724095439233	0.340596738202862	0.559484975701295	0.821186313538325
PELI3	-0.0912288640001453	4.52632104012992	0.340570820577057	0.559499918655758	0.821186313538325
CHL1	-0.0500045197219996	5.95024589002552	0.340549878191098	0.559511993664211	0.821186313538325
ZNF507	0.0801006433688731	4.74895874598445	0.340464826004052	0.559561038363239	0.821190248694149
MTR	0.0416895092353649	5.80086238013647	0.340311785449046	0.559649308724551	0.82125174450118
PYROXD1	-0.0499387415029551	5.39672635825126	0.340084022280337	0.559780726683186	0.82136915927743
KCNE1	-0.0774234691950981	4.76725477318004	0.339968630299666	0.559847329660791	0.82136915927743
TRADD	0.0921644140042436	4.55211430080165	0.33993205642065	0.559868442861134	0.82136915927743
ZNF518A	-0.0677578829644316	5.14450159967763	0.339573083000971	0.560075750196307	0.821605241633012
ZNF655	-0.0401727167668233	6.04363653419295	0.339359723954146	0.560199034714592	0.821684098387817
C2CD4A	0.0965736832795919	4.49089232056931	0.339301787870966	0.560232520681802	0.821684098387817
KIAA0100	-0.0405282733711923	5.8225611088334	0.339172392931005	0.560307322352626	0.821684098387817
SHLD1	-0.0801448755377767	4.70721732269104	0.339158990626913	0.560315071156733	0.821684098387817
RPS3A	-0.0400519162312761	11.6690249039232	0.338852084120106	0.560492571281577	0.821687106908994
FAM114A1	-0.0508272760809902	5.57185757868308	0.338657781767949	0.560605002163257	0.821687106908994
TMEM238	-0.133067171484715	4.21095843733352	0.338642735997297	0.560613710031075	0.821687106908994
TPO	0.136662259798908	4.19553855851903	0.338598950677294	0.560639052631072	0.821687106908994
CDH9	0.128047117966534	4.21128831936995	0.338579985377919	0.560650030278471	0.821687106908994
ZNF44	-0.0674291071309756	5.01803617737747	0.33856880276403	0.560656503282023	0.821687106908994
ARHGEF3	-0.0897273338231168	4.66871524484904	0.338471382170042	0.560712900789558	0.821687106908994
CDH23	-0.120182944636897	4.24605388722159	0.338458335589365	0.56072045437711	0.821687106908994
RBM38	0.0474075991152962	5.99307478219956	0.338433823585206	0.560734646635558	0.821687106908994
ZNF521	0.0762139712285308	4.77418098023118	0.338325953375545	0.560797110817948	0.82171065741293
RLN1	0.0696573813762365	4.12703727578132	0.338122775155448	0.560914801015371	0.821791887334009
TOMM40	-0.048019251417807	5.64226914268243	0.338070061114877	0.560945343149738	0.821791887334009
RNF138	-0.0731216685050977	4.9805945692118	0.337809843068555	0.561096158306766	0.821944847897564
THUMPD1	-0.0400572633137065	5.96337039041545	0.337623276637771	0.561204334869204	0.822035327423366
ZNF830	-0.0467223620677422	5.83720027275976	0.336530517762412	0.561838751817315	0.822665736528032
LAMA5	0.0482681461463374	6.3848033418886	0.336360734498101	0.561937445479984	0.822665736528032
TMEM39A	0.0926774881509525	4.59497863284007	0.336348410789583	0.561944610449518	0.822665736528032
DOCK9	0.0997010999041107	4.44558596636923	0.336310128860532	0.561966868574406	0.822665736528032
FCHO2	0.0786761905928723	4.77300648865007	0.336207620981384	0.56202647769996	0.822665736528032
RGN	0.122369098824799	4.29513868813781	0.336190782249673	0.562036270713959	0.822665736528032
DLX5	-0.118550641681891	4.15729282193687	0.336082293986834	0.562099372817867	0.822665736528032
NOXA1	0.103606856656339	4.43879882271309	0.336054926766394	0.562115293087165	0.822665736528032
CTNNB1	0.0270959991291933	9.34958390691102	0.336033721517424	0.562127629362721	0.822665736528032
CMTM7	-0.0702535101348481	4.99568569781354	0.336028973555699	0.562130391588019	0.822665736528032
PSD3	-0.0581381753129796	5.14472120248216	0.336002780173317	0.562145630600653	0.822665736528032
GLI1	-0.0857896272845281	4.12415848857723	0.335874831422181	0.562220081139903	0.82270163729452
KCNJ6	0.0401740695005825	6.20950003861316	0.335800983823901	0.562263060041225	0.82270163729452
CLEC4E	-0.123596113703685	4.2908891575257	0.335435295247919	0.562475981882737	0.822931648443842
HSPBAP1	-0.0724328567510608	4.84529888504326	0.33537143331813	0.562513181329584	0.822931648443842
PI3	-0.0788378352563068	4.1241330017144	0.335062242608437	0.562693351210893	0.822970062909696
DPM3	0.0341052210689385	7.12564685233937	0.335008989541166	0.56272439374345	0.822970062909696
HECTD2	-0.0995848032579755	4.43990476882135	0.334939179134892	0.562765092948779	0.822970062909696
SLC5A11	0.112215814676939	4.15168617594168	0.334794418926649	0.562849505654536	0.822970062909696
GALNT15	-0.0841472595926096	4.62410263394101	0.334784885494798	0.562855065652976	0.822970062909696
HES4	-0.0627708515265691	5.61907532035445	0.334739874522541	0.562881317956058	0.822970062909696
S100A4	-0.0592178010284193	5.36167500707433	0.33467406957152	0.562919702427236	0.822970062909696
TMEM189-UBE2V1	-0.0798006929039417	4.75096724352365	0.334663409849099	0.56292592078914	0.822970062909696
MEF2C	-0.0841258268098843	4.70085996850374	0.334609081584802	0.562957615301145	0.822970062909696
BMPR2	0.0510525706634905	5.46188848800946	0.334366362663275	0.563099256805959	0.823109188458128
PM20D2	-0.0585206385864957	5.15755473466404	0.334007817842917	0.563308615451216	0.823347268268026
CDK12	-0.0545791096998976	5.30483135297006	0.333393398667852	0.563667731008078	0.823804179521007
UFL1	0.0490400475537085	5.64746020457196	0.33310653963855	0.563835545411234	0.823981450521764
DCHS1	-0.122926234848101	4.26434375261649	0.33292714798398	0.563940539661619	0.824032887676721
LRRC73	-0.100429396624895	4.52590931683939	0.332834454732165	0.563994805893162	0.824032887676721
SPTBN2	0.111400053844788	4.42628577213241	0.332807966662813	0.564010314888488	0.824032887676721
RNF6	-0.0673970531701693	5.02595919454832	0.33256524400673	0.564152469435104	0.824172594740561
ANKRD30B	0.0823168534376462	4.65439120074056	0.332304064944481	0.564305510514973	0.824262654553488
ARHGAP42	-0.104108671925239	4.44865322078158	0.332220130329688	0.564354710046729	0.824262654553488
MOB1B	0.0538705335050344	5.44577382771525	0.332207773215316	0.564361954053632	0.824262654553488
POU5F1	0.0538629691661161	5.38600407594617	0.332142427828387	0.564400263912867	0.824262654553488
IL17RE	-0.0981517185365109	4.42952645295737	0.332011840567418	0.564476837988257	0.82427857591315
DNAAF5	-0.0507120716207769	5.40534271626489	0.331965115667344	0.56450424152137	0.82427857591315
CS	-0.0287461978337464	7.10159783969909	0.33183621846382	0.564579851338365	0.824321022743807
PLPPR5	-0.117559517070961	4.18704615940194	0.331272525310766	0.564910738089603	0.824641745782637
TRPV1	-0.0491476719681498	5.55158821778095	0.331271957944466	0.564911071321239	0.824641745782637
CITED2	0.0537150784644363	5.62394150667947	0.331170397698543	0.564970726890974	0.824641745782637
NELL2	-0.123561140615539	4.15729315252032	0.33096341853296	0.565092342285263	0.824641745782637
SERPINB11	0.123531641185684	4.21068147203738	0.330954781265319	0.565097418411621	0.824641745782637
FAM169A	-0.0798822092932987	4.66506351777965	0.330932097406901	0.565110750145966	0.824641745782637
BIRC2	-0.0487844359144054	5.60679906304317	0.330907131096296	0.565125424023806	0.824641745782637
TESK1	0.0803797294278962	4.7173982569962	0.330721457567847	0.565234576229728	0.824733076380339
C3orf70	-0.058588867010834	5.15579001529144	0.330477709923969	0.565377930476388	0.824818899578871
PUS7L	0.0423997169324122	5.86030589246737	0.330443063450161	0.5653983126662	0.824818899578871
VAV1	0.0809892972936968	4.65455583416983	0.330383935006864	0.565433100648524	0.824818899578871
PDE6B	0.0603705741133136	5.22899466838721	0.330082004197038	0.565610805022983	0.825010176938737
ZDHHC21	0.0666606911369337	4.9547818246705	0.329858826384964	0.56574222803681	0.825133921524043
DISP2	0.0388701203932002	6.24404892044638	0.329572814324308	0.565910738802518	0.825217036256491
C11orf45	0.0732579224536497	4.1205248170985	0.329535939432755	0.565932471590947	0.825217036256491
TBXA2R	0.0554624143853932	5.22200284524628	0.329524884852617	0.565938987093925	0.825217036256491
SLC6A16	0.0822921518194965	4.70238347857564	0.328961347602899	0.566271325213173	0.825580312116604
ACAD11	0.053129371951358	5.25079797337222	0.328872449245807	0.566323786303419	0.825580312116604
TSPAN2	-0.118119482544487	4.15867648307838	0.328865380737909	0.566327958006817	0.825580312116604
LDHD	0.117647281967221	4.15087894816921	0.32857170179922	0.566501334596707	0.825658964569009
HIF1A	-0.0456433440933319	5.85432462372023	0.328550625693879	0.56651378106572	0.825658964569009
WDR89	-0.0738093399476979	4.77614730985731	0.328537116714472	0.566521759056412	0.825658964569009
FBXL3	0.0570854394196875	5.28881223996686	0.328241062074369	0.566696654625712	0.825784502522373
GNG7	-0.0736218085389889	4.97417808139855	0.328233468298833	0.566701142059589	0.825784502522373
ERBB3	0.0576002076381146	5.29039055332722	0.328010354126604	0.566833018995288	0.825908722642691
DUS1L	0.0651162860337809	5.16939759383992	0.327783399837188	0.566967226847732	0.825978477939782
ARGFX	0.123876696393251	4.17973241219882	0.327771677025851	0.566974160726732	0.825978477939782
TRPM3	0.068083500703221	4.86388889474221	0.327579530700632	0.567087836062893	0.826004549070019
DGCR8	-0.0532702577626795	5.36102744280201	0.327577347511919	0.567089127909457	0.826004549070019
KIAA2012	-0.0565506423148109	5.19581396615992	0.327467567542499	0.567154094792852	0.826004549070019
FBXL5	-0.0622978312296508	5.16085435845534	0.327261127002998	0.567276303768392	0.826004549070019
ZDHHC22	-0.116298608114411	4.31090388897041	0.327216345642682	0.567302820256567	0.826004549070019
VIL1	-0.110844645284695	4.32579831533805	0.327211596950974	0.567305632251352	0.826004549070019
RPS3	-0.0335675876112292	10.8144342597487	0.32718986098962	0.567318503807406	0.826004549070019
HERPUD2	0.0368576309267848	6.27998003940678	0.32689234387675	0.567494743931008	0.826169713277976
RHBDD2	0.0351321505380525	6.97696363700736	0.326840894856957	0.567525231563524	0.826169713277976
PANK3	-0.0488094784475388	5.47609596223105	0.326585149440746	0.567676828310073	0.826322483812296
OLR1	-0.112753623346477	4.32526982844183	0.326285778125452	0.567854384999181	0.82650080810002
CCNY	-0.0496857823947268	5.41094551283196	0.326221264144294	0.567892662295463	0.82650080810002
WDFY3	0.0590301070692181	5.12921026797162	0.326013884868132	0.568015738131241	0.826612008362546
DRAP1	0.050357667702171	5.63362009071618	0.325765310137967	0.568163331136711	0.826758866340242
WDR31	-0.0403003233126791	6.05786593181903	0.325594686728834	0.568264683208058	0.826832602894581
RBM6	-0.0280777782950105	8.38034732376154	0.325522845257751	0.568307368317447	0.826832602894581
COASY	-0.037353207153752	6.06262290391617	0.325199093909021	0.568499804930834	0.827044644347839
MSR1	0.0267204819091674	7.45679384396278	0.325012589133962	0.568610720319118	0.827138064905733
RPAP1	0.0508567610247119	5.36571176909898	0.32469901092054	0.568797302046655	0.827319010959354
NT5DC1	0.0790453401759969	4.71260398947192	0.324646548056876	0.568828529554145	0.827319010959354
AC055811.2	0.055879970231589	4.12719485652185	0.323972050591486	0.569230309162218	0.827835391730126
RARS2	-0.0368638737455885	6.14870686205027	0.323850158258665	0.569302976146305	0.827873096346745
TTLL6	0.117724126566165	4.262504136459	0.323680552265444	0.569404118096629	0.827952199304449
WIPI1	0.0637286575390924	5.07017913993246	0.323445541098977	0.569544321414745	0.827989175799529
CDYL2	-0.113790424193442	4.15827143111531	0.323390559397978	0.569577132211259	0.827989175799529
CRLF2	0.116113740310922	4.29858925259574	0.323344647121587	0.569604533579911	0.827989175799529
PGBD5	-0.0351238926935923	7.31357495268994	0.32332453583075	0.569616537213034	0.827989175799529
IGSF6	0.0738579129668195	4.80815685721263	0.323190334793139	0.569696649147867	0.82802417342886
GCM1	-0.0973905955611469	4.52898416131101	0.323086384800206	0.569758717707942	0.82802417342886
CPA5	0.0700162019657911	4.12049007876349	0.322949603439572	0.569840410015602	0.82802417342886
ZBED5	0.0451123804305611	5.72458906732142	0.322943954049208	0.569843784591266	0.82802417342886
OPRD1	-0.055476544461651	5.42343216683953	0.322892769692658	0.569874360552044	0.82802417342886
HIST1H3G	-0.123295218897974	4.16225775402118	0.322624846337249	0.570034462057245	0.828148790239109
C1orf61	0.0630655852013277	8.96653336250511	0.322527547276195	0.57009262629311	0.828148790239109
CNTNAP3B	-0.0688409639127919	4.90481415000934	0.32251455269801	0.570100395177589	0.828148790239109
SLC2A11	0.0522806890023051	5.44503138468494	0.322382938483884	0.57017909317156	0.828195186013997
LEP	0.0866511044137173	4.61459807736927	0.321953478423438	0.570436034282904	0.828500454220484
SAXO2	0.0860571801340351	4.5948195912554	0.321864264316162	0.570489438494161	0.82851007991215
ALG9	0.0491777198174282	5.37177371143096	0.321555100348235	0.570674582014934	0.828711010629541
BAG6	0.0717082154368774	4.85085653484596	0.321463106098747	0.570729695680446	0.828723099679624
SGCB	-0.0281379451275084	6.98934022317326	0.321204161480239	0.570884885119007	0.828845646050947
PDCD1LG2	-0.0677006114658131	4.14002829567243	0.321071943677055	0.570964157130602	0.828845646050947
KIF1BP	0.0479175922098715	5.76689607073042	0.321045343567789	0.570980107997996	0.828845646050947
RTF2	-0.0215810344476214	8.08129544130222	0.320969138718965	0.571025809389265	0.828845646050947
ZNF317	0.0272040197783111	7.68816011241956	0.320932024284957	0.571048070164843	0.828845646050947
BIRC3	0.0414612944448218	6.7594757902718	0.320358750452044	0.571392128813492	0.829152218670599
CBY1	0.0328430500382103	7.10476823995573	0.320285320426024	0.571436228275861	0.829152218670599
TMEM130	-0.0515574487825091	5.45503729845608	0.32018690567844	0.571495343141804	0.829152218670599
DSCAM	-0.113966791605738	4.15887802678083	0.320082004231182	0.571558367586061	0.829152218670599
SEC24D	0.0262156717004843	7.12977628256434	0.320061028652731	0.571570971280097	0.829152218670599
TMEM232	0.0799343421014864	4.75196174543085	0.320033330690933	0.571587615119386	0.829152218670599
KIAA1324L	-0.118212865061928	4.15688905567452	0.319959634160824	0.571631904351596	0.829152218670599
CCDC134	-0.108362617805404	4.31979038819162	0.319956491677374	0.57163379303222	0.829152218670599
MBD5	0.0485765729879701	5.49466632175057	0.319788252830165	0.571734925029818	0.829231001648226
ROBO2	-0.118351599438168	4.30519872093959	0.319643920664703	0.571821714190084	0.829273992147199
SMN2	-0.0520646340167507	5.47839456111125	0.319581571962487	0.571859213425521	0.829273992147199
GALR2	-0.0687059843260491	4.12358989132426	0.3195054124485	0.571905025636745	0.829273992147199
CGRRF1	-0.0426744930943388	5.93717991406379	0.319399627833377	0.57196867018164	0.829298386235855
DNAH2	0.0733420813553036	4.82196101767819	0.319180077755561	0.572100805282417	0.829408155501634
COL4A5	0.0538502583771069	5.33764614152807	0.319070348277876	0.572166867882318	0.829408155501634
AGMO	-0.0792521408786505	4.63819327935728	0.31903120146319	0.572190439837066	0.829408155501634
CTRC	0.0640166869115381	5.05295027473687	0.318962706516459	0.572231688134031	0.829408155501634
INSL4	-0.11961709677126	4.16157227612509	0.318788322043588	0.572336730467204	0.829440420923906
AMOTL1	0.0614417437280555	5.33267307355301	0.318770268245601	0.572347607527777	0.829440420923906
IFT81	0.0329739750471328	6.74094390215816	0.318587313088415	0.572457857357411	0.829469845620049
ZNF670	-0.0940059883349516	4.50395731703675	0.318581147222119	0.572461573670928	0.829469845620049
OOEP	0.117646477747848	4.16774216496925	0.318444298343735	0.572544067936401	0.829521515851905
ZDHHC11	0.0985022826891524	4.43578509430952	0.318235582271768	0.572669929684929	0.829636004791385
CXorf40A	-0.056448041442374	5.21468652925076	0.317640352325668	0.573029169404367	0.830029480239024
GJD2	0.030427285948935	7.01348613591859	0.317630270861571	0.573035257698893	0.830029480239024
TIE1	0.075787780072279	4.79735332155331	0.317341268584698	0.573209843151481	0.830214469040725
WDR17	0.0649435658351488	4.98442346457646	0.316683084634008	0.573607841376558	0.830722983357448
PIGA	-0.0752578149246995	4.74827623473103	0.316460214677704	0.573742732363474	0.830850402716201
GPNMB	0.0852393869780196	4.68608434211143	0.316210451823736	0.573893974473646	0.830960639919914
OSBPL10	-0.0602116553342055	5.01599408557563	0.316138652150869	0.573937466800648	0.830960639919914
MRPL37	-0.0413538666652743	6.49427286542185	0.316102114363161	0.573959601895902	0.830960639919914
GPS2	-0.0396016657350087	6.0070951340405	0.315812089671795	0.574135362598298	0.831147163248144
DHRS11	0.0936560461213999	4.47000084616153	0.315582782000661	0.57427440277273	0.831280501954118
LZTS2	-0.0620788336521082	5.05218392769693	0.315205063429914	0.574503576510066	0.831486285262859
CYP4V2	0.0366793447453538	5.99828159899201	0.315193732920932	0.574510453875727	0.831486285262859
COQ7	0.0526403415953247	5.38089807789391	0.314961284019148	0.574651581054816	0.831622583842054
REEP4	-0.0788237931674935	4.69048499335378	0.314756602106456	0.574775906714472	0.831734547363295
AC135586.2	0.112116056705573	4.30002296327727	0.314590731045712	0.574876697301283	0.831765227900536
PSPN	-0.0530635321606392	5.34058458322734	0.314522553507572	0.574918135116026	0.831765227900536
SLC35A5	-0.0418342262691405	5.76439247365921	0.31448988917009	0.574937990356045	0.831765227900536
TAOK1	-0.03043875497592	6.83496759757807	0.314400079143809	0.574992588979601	0.831776277034196
CCDC12	-0.0355611189556361	6.11259139312151	0.314206888670981	0.575110070902359	0.831850176703545
BLOC1S3	-0.0507795436861669	5.55423380922647	0.314161621752419	0.575137605234395	0.831850176703545
ATMIN	-0.0536139752825069	5.22120661803688	0.313988407967088	0.575242989386631	0.831934663837348
SUV39H1	0.11216476410022	4.39652082215142	0.31386627596504	0.575317318083206	0.831974227456706
ORC1	-0.0963442975097982	4.47499250774439	0.313383847625232	0.57561110653528	0.832194740471496
KISS1	-0.108538502304901	4.12880347977372	0.313323909220038	0.57564762847055	0.832194740471496
FANCL	0.0615206798586329	5.02322046357547	0.31324642452762	0.575694848587052	0.832194740471496
TIFA	-0.110364414107248	4.25598298386686	0.313133801108535	0.575763496349363	0.832194740471496
SETD2	-0.0399423795171013	6.09387189821181	0.313115820780069	0.575774457464958	0.832194740471496
TRMT1L	-0.0978694581123846	4.40292092914249	0.313108514818055	0.575778911422368	0.832194740471496
IL31RA	0.121456617685546	4.23325127742174	0.31307605913554	0.575798698310647	0.832194740471496
DLST	-0.0561503522497668	5.26140786556115	0.312874293438995	0.575921736735177	0.832304650869245
COG7	0.0471782250921344	5.48920906552281	0.312695012746872	0.576031107323694	0.832336782539836
KCTD9	-0.0669273668422116	4.9236859935836	0.312667793266087	0.576047716227612	0.832336782539836
ANPEP	-0.150992010473668	4.1397095800602	0.312369922618004	0.576229534308494	0.832336782539836
SFPQ	0.0245880187259753	7.36049973993437	0.312347423798712	0.576243272045076	0.832336782539836
SAFB2	0.0335334800958732	6.49685882693918	0.312292213306534	0.576276986219265	0.832336782539836
ZNF316	0.0716340183260718	4.97853057446759	0.312241756485264	0.576307800994479	0.832336782539836
ZNF615	0.0760528682152211	4.68925751374376	0.312241668895069	0.57630785449003	0.832336782539836
CDH24	0.121552365087837	4.24388560084273	0.312221925287474	0.576319913113626	0.832336782539836
GRIP1	0.118590085185952	4.23209817748698	0.31201872430384	0.576444049410687	0.832398505657535
KCTD17	0.0798878008734077	4.74715403250502	0.311982694736344	0.576466065553352	0.832398505657535
CDC20B	-0.0670389152879057	4.86882943733583	0.311886456024752	0.576524881132461	0.832398505657535
AIFM3	-0.115951311725079	4.16671819257929	0.311773487655046	0.576593936109241	0.832398505657535
SPTBN5	-0.115948362926141	4.16675049235269	0.311767441500592	0.576597632447623	0.832398505657535
PIGBOS1	0.0397121118099989	5.96042497488798	0.31158013897408	0.576712163819456	0.832400309562121
MED7	-0.0506993893610203	5.40780641832764	0.311479311058292	0.576773836566232	0.832400309562121
WASF1	-0.0720216106189843	4.77862504451465	0.311460526312317	0.576785327954645	0.832400309562121
USP13	-0.0706114571609227	4.83733492962812	0.311336287150027	0.576861341516799	0.832400309562121
SH3YL1	-0.0430533113163172	5.63272766138372	0.311316481924337	0.576873460836223	0.832400309562121
PTTG1IP	0.0266884352796512	7.77297604350358	0.311304390021405	0.576880860426549	0.832400309562121
ZBTB26	0.0920554551771877	4.49737430987541	0.311049786832996	0.577036707575753	0.832552842104357
NAPA	-0.0563926104858564	5.24055020498178	0.310922467454191	0.577114673403168	0.832552842104357
PTPN4	-0.0581022467260552	5.10049867734004	0.310901385011448	0.577127585555403	0.832552842104357
WAPL	-0.0404074200784602	5.89699895885712	0.310649518970649	0.577281887822451	0.832707614391339
ZNF594	-0.0721960247109165	4.80479191406174	0.310546354329574	0.577345113890013	0.83272598548916
RBM12B	0.0649852589090062	4.9276049463977	0.310475324997071	0.577388653330644	0.83272598548916
ZNF696	0.0746999798762515	4.70509491925327	0.31033710627554	0.577473397120615	0.832780394870569
NTNG1	-0.0245828225275088	7.52789458812329	0.310124877206817	0.577603565814614	0.832900297786245
XPC	0.0399596496304388	6.02156458048906	0.310043810377749	0.577653302790254	0.832904208647101
DKKL1	0.109387936674084	4.33683078675895	0.309589831060066	0.577931990492839	0.833196613103261
SNURF	0.104078595801803	4.37164882362628	0.309560215649299	0.577950180024089	0.833196613103261
PIK3R2	0.043925445748992	5.80930256317967	0.309339043056127	0.578086058375083	0.833324673715266
UTP14C	-0.0352543708137796	6.06811614568201	0.30901167230661	0.578287296816717	0.833484843137356
PEX7	0.109067799978774	4.36913142000009	0.308997877538673	0.578295779677416	0.833484843137356
ACAD9	0.0537250103305424	5.24945023964622	0.308928668281396	0.578338342488601	0.833484843137356
ZNF347	0.0364525117576715	6.08161299840876	0.308637416585555	0.578517526987631	0.833573827681692
NEXN	0.0690332836492156	4.89895558802695	0.308613150103668	0.57853246125781	0.833573827681692
ERICH6	-0.131239437024198	4.13411984316752	0.308598829284179	0.578541275050307	0.833573827681692
ANAPC4	-0.0655643134730673	5.0131538802797	0.308462759573104	0.578625032927585	0.833626694583812
IMPDH1	-0.0978480701153352	4.39893551828365	0.308154707512017	0.57881474409519	0.833832187670923
S1PR2	0.0523957249678737	5.43095993921013	0.308077325662737	0.578862418523187	0.833833047892216
LIX1L	0.0336178105108964	7.14869948180484	0.307907792494404	0.578966894130111	0.833915721625805
OR2AT4	0.0422188576106741	5.74566824390753	0.3077939015933	0.579037101056239	0.833949026988787
MPPED2	0.0992575188080747	4.39783922336354	0.307407192399978	0.579275610965571	0.834224702937002
MRFAP1L1	-0.0327914549074322	6.77643005145803	0.30705133621268	0.579495265074698	0.834406561420205
FN3KRP	-0.0574531450950652	5.21096667075356	0.307013218134102	0.579518803523456	0.834406561420205
CD160	0.0446286820536991	5.65214053834264	0.306973680904207	0.579543220336007	0.834406561420205
MMP17	-0.125428723749211	4.2176124958487	0.306723208749787	0.579697950958199	0.834479204776319
RAD1	-0.0382871073631835	5.98760662523997	0.306714437133962	0.579703371170626	0.834479204776319
TNFSF13	-0.119659137045301	4.19069838850291	0.306663228036086	0.579735016642537	0.834479204776319
DYM	0.051579823300839	5.42536355023912	0.306453704954322	0.579864530716388	0.834597803351914
LRRC75A	-0.0359726625540882	10.4878710220622	0.30633434055585	0.579938340192219	0.834629001851224
HIBADH	-0.0807174777827669	4.72461649074487	0.30626625211903	0.579980451376742	0.834629001851224
ABHD6	-0.0778380446205958	4.80276757362351	0.30604925729773	0.580114698658145	0.834660739602387
ZNF691	0.067751134590165	4.8633173480404	0.306044405499563	0.580117701010248	0.834660739602387
PI4KA	-0.0464213876129931	5.49771258250589	0.305947820227914	0.580177475627877	0.834660739602387
SPDL1	-0.0607766890666715	5.09853565092971	0.305925966882285	0.580191001918732	0.834660739602387
HLF	-0.119048464463732	4.16339374743811	0.305554696446421	0.580420898981574	0.834751723164044
